time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Fix_quality,.Zone,.Letter
2022/10/06/14:46:18.593511,0,67579,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:19.602766,0,67580,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.625,4689322.0,4,19,T
2022/10/06/14:46:20.594207,0,67581,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.625,4689322.0,4,19,T
2022/10/06/14:46:21.595446,0,67582,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:22.592557,0,67583,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:23.589568,0,67584,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.71875,4689322.0,4,19,T
2022/10/06/14:46:24.604357,0,67585,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:25.594685,0,67586,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:26.593267,0,67587,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:27.593801,0,67588,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:28.594291,0,67589,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:29.604399,0,67590,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:30.594980,0,67591,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:31.594374,0,67592,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:32.587282,0,67593,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:33.593895,0,67594,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:34.591633,0,67595,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:35.594566,0,67596,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:36.592563,0,67597,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:37.592450,0,67598,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.300000190734863,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:38.595899,0,67599,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:39.603502,0,67600,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:40.594266,0,67601,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:41.592166,0,67602,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:42.595509,0,67603,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.625,4689322.0,4,19,T
2022/10/06/14:46:43.594392,0,67604,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:44.597333,0,67605,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:45.595229,0,67606,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:46.592287,0,67607,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:47.600328,0,67608,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:48.592211,0,67609,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:49.593104,0,67610,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:46:50.589298,0,67611,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:46:51.595955,0,67612,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:52.591738,0,67613,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:53.594130,0,67614,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:46:54.600582,0,67615,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:46:55.595592,0,67616,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:46:56.607761,0,67617,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:46:57.597301,0,67618,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:58.595805,0,67619,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:46:59.590998,0,67620,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:00.594872,0,67621,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:01.596401,0,67622,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:02.596175,0,67623,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:03.595045,0,67624,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:04.594312,0,67625,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:05.597554,0,67626,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:06.598046,0,67627,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:07.595240,0,67628,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:08.592369,0,67629,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:09.592717,0,67630,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:10.594647,0,67631,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:11.595240,0,67632,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:12.595246,0,67633,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:13.594764,0,67634,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:14.596098,0,67635,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:15.591785,0,67636,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.59375,4689322.0,4,19,T
2022/10/06/14:47:16.594650,0,67637,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.625,4689322.0,4,19,T
2022/10/06/14:47:17.589954,0,67638,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:47:18.594386,0,67639,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.625,4689322.0,4,19,T
2022/10/06/14:47:19.593512,0,67640,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:20.595409,0,67641,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:21.592653,0,67642,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.65625,4689322.0,4,19,T
2022/10/06/14:47:22.591431,0,67643,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:23.595238,0,67644,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:24.594194,0,67645,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:25.592853,0,67646,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:26.599888,0,67647,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:27.593814,0,67648,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:28.591351,0,67649,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:29.592244,0,67650,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:30.592297,0,67651,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:31.592906,0,67652,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:32.595262,0,67653,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:33.596902,0,67654,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:34.604292,0,67655,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:35.588869,0,67656,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:36.593580,0,67657,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:37.594320,0,67658,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:38.596208,0,67659,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.6875,4689322.0,4,19,T
2022/10/06/14:47:39.604800,0,67660,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.71875,4689322.0,4,19,T
2022/10/06/14:47:40.594486,0,67661,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.75,4689322.0,4,19,T
2022/10/06/14:47:41.596385,0,67662,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.75,4689322.0,4,19,T
2022/10/06/14:47:42.595779,0,67663,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:43.593378,0,67664,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.75,4689322.0,4,19,T
2022/10/06/14:47:44.588707,0,67665,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.78125,4689322.0,4,19,T
2022/10/06/14:47:45.596276,0,67666,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.78125,4689322.0,4,19,T
2022/10/06/14:47:46.594651,0,67667,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:47:47.595138,0,67668,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:47:48.599500,0,67669,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:49.598248,0,67670,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:50.596039,0,67671,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:51.597655,0,67672,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:52.594969,0,67673,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.78125,4689322.0,4,19,T
2022/10/06/14:47:53.593126,0,67674,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.78125,4689322.0,4,19,T
2022/10/06/14:47:54.595382,0,67675,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:55.594296,0,67676,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:56.594521,0,67677,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.78125,4689322.0,4,19,T
2022/10/06/14:47:57.595877,0,67678,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:58.605383,0,67679,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:47:59.595505,0,67680,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:48:00.598358,0,67681,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.8125,4689322.0,4,19,T
2022/10/06/14:48:01.596148,0,67682,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:02.591575,0,67683,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:03.609059,0,67684,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:04.594313,0,67685,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:05.600480,0,67686,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:06.596827,0,67687,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:07.596889,0,67688,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:08.596020,0,67689,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:09.598158,0,67690,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:10.596405,0,67691,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:11.589656,0,67692,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:12.599301,0,67693,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:13.606614,0,67694,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:14.597822,0,67695,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:15.599321,0,67696,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:16.596856,0,67697,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:17.600366,0,67698,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:18.608960,0,67699,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:19.593520,0,67700,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:20.593747,0,67701,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:21.598601,0,67702,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:22.598480,0,67703,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.875,4689322.0,4,19,T
2022/10/06/14:48:23.598750,0,67704,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:24.597737,0,67705,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:25.596724,0,67706,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:26.596380,0,67707,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:27.600308,0,67708,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:28.595748,0,67709,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:29.591765,0,67710,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:30.596607,0,67711,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:31.595390,0,67712,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:32.599187,0,67713,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:33.595503,0,67714,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:34.604724,0,67715,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:35.596176,0,67716,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:36.592637,0,67717,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:37.595332,0,67718,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:38.590029,0,67719,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:39.606949,0,67720,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.399999618530273,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:40.598105,0,67721,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:41.601352,0,67722,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.84375,4689322.0,4,19,T
2022/10/06/14:48:42.595310,0,67723,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:43.597099,0,67724,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
2022/10/06/14:48:44.607176,0,67725,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.90625,4689322.0,4,19,T
2022/10/06/14:48:45.597643,0,67726,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.90625,4689322.0,4,19,T
2022/10/06/14:48:46.600451,0,67727,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.90625,4689322.0,4,19,T
2022/10/06/14:48:47.593454,0,67728,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.90625,4689322.0,4,19,T
2022/10/06/14:48:48.594969,0,67729,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.90625,4689322.0,4,19,T
2022/10/06/14:48:49.595992,0,67730,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.90625,4689322.0,4,19,T
2022/10/06/14:48:50.595689,0,67731,0,GPS1_Frame,42.3371696472168,-71.0868148803711,12.5,328086.875,4689322.0,4,19,T
